id_n,idtax_individual_f,id_table_liste_plots_n,plot_name,sous_plot_name,position_transect,strate_cat,ind_num_sous_plot,herbarium_nbe_char,stem_diameter,issue_stem_diameter,tax_gen,tax_famclass,tax_fam,tax_esp,tax_rank01,tax_nam01,tax_infra_level,tax_infra_level_auth,id_trait_measures_stem_diameter,data_modif_d,data_modif_m,data_modif_y,ddlat,ddlon,team_leader,locality_name,region_name1,province
240767,3355,1079,TRST001,B,in,Ado,19,trst 10,7.9,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361829,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240768,3355,1079,TRST001,B,in,Ado,20,trst 10,7.8,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361830,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240769,3355,1079,TRST001,B,in,Ado,21,trst 10,11.1,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361831,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240770,23552,1079,TRST001,B,in,Ado,22,trst 24,15.2,NA,Belonophora,Magnoliopsida,Rubiaceae,coffeoides,NA,NA,Belonophora coffeoides,Belonophora coffeoides Hook.f.,361832,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240771,3355,1079,TRST001,B,in,Ado,23,trst 10,7.3,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361833,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240772,3355,1079,TRST001,B,in,Ado,24,trst 10,7.2,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361834,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240773,3355,1079,TRST001,B,in,Ado,25,trst 10,12.3,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361835,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240774,3355,1079,TRST001,B,in,Ado,26,trst 10,6.3,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361836,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240775,3355,1079,TRST001,B,in,Ado,27,trst 10,27.6,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361837,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240776,3355,1079,TRST001,B,in,Ado,28,trst 10,6.1,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361838,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240777,3355,1079,TRST001,B,in,Ado,29,trst 10,25.1,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361839,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240778,3355,1079,TRST001,B,in,Ado,30,trst 10,15.3,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361840,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240779,3355,1079,TRST001,B,in,Ado,31,trst 10,10,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361841,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240780,2137,1079,TRST001,B,in,Ado,32,trst 25,23.2,NA,Rothmannia,Magnoliopsida,Rubiaceae,urcelliformis,NA,NA,Rothmannia urcelliformis,Rothmannia urcelliformis (Hiern) Bullock ex Robyns,361842,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240781,23552,1079,TRST001,B,in,Ado,33,trst 24,10.9,NA,Belonophora,Magnoliopsida,Rubiaceae,coffeoides,NA,NA,Belonophora coffeoides,Belonophora coffeoides Hook.f.,361843,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240782,3355,1079,TRST001,B,in,Ado,34,trst 10,6,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361844,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240783,19103,1079,TRST001,B,in,Ado,35,trst 05,62.3,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,361845,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240784,3355,1079,TRST001,B,in,Ado,36,trst 10,5.6,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361846,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240785,3355,1079,TRST001,B,in,Ado,37,trst 10,5.1,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361847,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240786,3355,1079,TRST001,B,in,Ado,38,trst 10,14.8,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361848,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240787,3355,1079,TRST001,B,in,Ado,39,trst 10,6.3,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361849,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240788,22681,1079,TRST001,B,in,Ado,40,trst 26,9.3,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361850,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240789,3355,1079,TRST001,B,in,Ado,41,trst 10,7.8,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361851,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240790,3355,1079,TRST001,B,in,Ado,42,trst 10,11.2,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361852,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240791,10819,1079,TRST001,B,in,Ado,43,trst 27,9.9,NA,Croton,Magnoliopsida,Euphorbiaceae,stelluliferus,NA,NA,Croton stelluliferus,Croton stelluliferus Hutch.,361853,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240792,22681,1079,TRST001,B,in,Ado,44,trst 26,17.8,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361854,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240793,32636,1079,TRST001,B,in,Ado,45,trst 28,12.3,NA,Alangium,Magnoliopsida,Alangiaceae,NA,NA,NA,NA,NA,361855,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240794,39086,1079,TRST001,B,in,Ado,46,trst 04,9.3,NA,Drypetes,Magnoliopsida,Putranjivaceae,henriquesii,NA,NA,Drypetes henriquesii,Drypetes henriquesii (Pax) Hutch.,361856,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240795,39086,1079,TRST001,B,in,Ado,47,trst 04,11.5,NA,Drypetes,Magnoliopsida,Putranjivaceae,henriquesii,NA,NA,Drypetes henriquesii,Drypetes henriquesii (Pax) Hutch.,361857,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240796,39086,1079,TRST001,B,in,Ado,48,trst 04,7,NA,Drypetes,Magnoliopsida,Putranjivaceae,henriquesii,NA,NA,Drypetes henriquesii,Drypetes henriquesii (Pax) Hutch.,361858,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240797,22681,1079,TRST001,B,in,Ado,49,trst 11,23.6,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361859,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240798,2137,1079,TRST001,B,in,Ado,50,trst 25,17.7,NA,Rothmannia,Magnoliopsida,Rubiaceae,urcelliformis,NA,NA,Rothmannia urcelliformis,Rothmannia urcelliformis (Hiern) Bullock ex Robyns,361860,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240799,351355,1079,TRST001,B,out,Ad,51,trst 12,74.5,NA,Strombosia,Magnoliopsida,Olacaceae,sp.nov. Sao Tome,NA,NA,Strombosia sp.nov. Sao Tome,Strombosia sp.nov. Sao Tome,361861,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240800,22681,1079,TRST001,B,in,Ado,52,trst 11,14.1,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361862,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240801,2210,1079,TRST001,B,in,Ado,53,trst 02,7.7,NA,Craterispermum,Magnoliopsida,Rubiaceae,cerinanthum,NA,NA,Craterispermum cerinanthum,Craterispermum cerinanthum Hiern,361863,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240802,2210,1079,TRST001,B,in,Ado,54,trst 02,6.4,NA,Craterispermum,Magnoliopsida,Rubiaceae,cerinanthum,NA,NA,Craterispermum cerinanthum,Craterispermum cerinanthum Hiern,361864,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240803,2210,1079,TRST001,B,in,Ado,55,trst 02,8.9,NA,Craterispermum,Magnoliopsida,Rubiaceae,cerinanthum,NA,NA,Craterispermum cerinanthum,Craterispermum cerinanthum Hiern,361865,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240804,10794,1079,TRST001,B,in,Ado,56,trst 29,121,NA,Ficus,Magnoliopsida,Moraceae,chlamydocarpa,NA,NA,Ficus chlamydocarpa,Ficus chlamydocarpa Mildbr. & Burret,361866,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240805,1434,1079,TRST001,B,in,Ado,57,trst 03,5.9,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,361867,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240806,3171,1079,TRST001,B,in,Ado,58,trst 30,28,NA,Tetrorchidium,Magnoliopsida,Euphorbiaceae,didymostemon,NA,NA,Tetrorchidium didymostemon,Tetrorchidium didymostemon (Baill.) Pax & K.Hoffm.,361868,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240807,22681,1079,TRST001,B,in,Ado,59,trst 11,26.5,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361869,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240808,10819,1079,TRST001,B,out,Ad,60,trst 23,135,NA,Croton,Magnoliopsida,Euphorbiaceae,stelluliferus,NA,NA,Croton stelluliferus,Croton stelluliferus Hutch.,361870,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240809,3171,1079,TRST001,B,out,Ad,61,trst 30,40.8,NA,Tetrorchidium,Magnoliopsida,Euphorbiaceae,didymostemon,NA,NA,Tetrorchidium didymostemon,Tetrorchidium didymostemon (Baill.) Pax & K.Hoffm.,361871,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240810,351355,1079,TRST001,B,out,Ad,62,trst 12,30.3,NA,Strombosia,Magnoliopsida,Olacaceae,sp.nov. Sao Tome,NA,NA,Strombosia sp.nov. Sao Tome,Strombosia sp.nov. Sao Tome,361872,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240811,1434,1079,TRST001,B,out,Ad,63,trst 03,29.2,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,361873,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240812,55810,1079,TRST001,B,out,Ad,64,trst 01,73,NA,Chrysophyllum,Magnoliopsida,Sapotaceae,africanum,NA,NA,Chrysophyllum africanum,Chrysophyllum africanum A.DC.,361874,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240813,10819,1079,TRST001,B,out,Ad,65,trst 23,85.2,NA,Croton,Magnoliopsida,Euphorbiaceae,stelluliferus,NA,NA,Croton stelluliferus,Croton stelluliferus Hutch.,361875,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240814,3109,1079,TRST001,B,out,Ad,66,trst 31,29,NA,Harungana,Magnoliopsida,Hypericaceae,madagascariensis,NA,NA,Harungana madagascariensis,Harungana madagascariensis Lam. ex Poir.,361876,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240815,3355,1079,TRST001,B,out,Ad,67,trst 10,23,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361877,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240816,3355,1079,TRST001,B,out,Ad,68,trst 10,27.3,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361878,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240817,10819,1079,TRST001,B,out,Ad,69,trst 23,125,NA,Croton,Magnoliopsida,Euphorbiaceae,stelluliferus,NA,NA,Croton stelluliferus,Croton stelluliferus Hutch.,361879,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240818,351187,1079,TRST001,B,out,Ad,70,trst 07,41.5,NA,Greenwayodendron,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Greenwayodendron sp.nov. Sao Tome,Greenwayodendron sp.nov. Sao Tome,361880,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240819,3355,1079,TRST001,B,out,Ad,71,trst 10,34.8,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361881,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240820,19103,1079,TRST001,B,out,Ad,72,trst 05,62.2,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,361882,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240821,39086,1079,TRST001,B,out,Ado,73,trst 04,30.3,NA,Drypetes,Magnoliopsida,Putranjivaceae,henriquesii,NA,NA,Drypetes henriquesii,Drypetes henriquesii (Pax) Hutch.,361883,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240822,10819,1079,TRST001,B,out,Ad,74,trst 23,135,NA,Croton,Magnoliopsida,Euphorbiaceae,stelluliferus,NA,NA,Croton stelluliferus,Croton stelluliferus Hutch.,361884,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240823,13063,1079,TRST001,B,out,Ad,75,trst 32,42.7,NA,Antidesma,Magnoliopsida,Phyllanthaceae,NA,NA,NA,NA,NA,361885,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240824,351355,1079,TRST001,B,out,Ad,76,trst 12,59.1,NA,Strombosia,Magnoliopsida,Olacaceae,sp.nov. Sao Tome,NA,NA,Strombosia sp.nov. Sao Tome,Strombosia sp.nov. Sao Tome,361886,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240825,19103,1079,TRST001,B,out,Ad,77,trst 05,89.6,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,361887,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240826,351190,1079,TRST001,B,out,Ad,78,NA,38.8,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,361888,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240827,9629,1079,TRST001,B,out,Ad,79,NA,28,NA,Drypetes,Magnoliopsida,Putranjivaceae,glabra,NA,NA,Drypetes glabra,Drypetes glabra (Pax) Hutch.,361889,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240828,19103,1079,TRST001,B,out,Ad,80,trst 05,56,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,361890,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240829,19103,1079,TRST001,B,out,Ad,81,trst 05,62,NA,Homalium,Magnoliopsida,Salicaceae,henriquesii,NA,NA,Homalium henriquesii,Homalium henriquesii Gilg,361891,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240830,351355,1079,TRST001,B,out,Ad,82,trst 12,41.3,NA,Strombosia,Magnoliopsida,Olacaceae,sp.nov. Sao Tome,NA,NA,Strombosia sp.nov. Sao Tome,Strombosia sp.nov. Sao Tome,361892,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240831,55810,1079,TRST001,B,out,Ad,83,trst 01,97.3,NA,Chrysophyllum,Magnoliopsida,Sapotaceae,africanum,NA,NA,Chrysophyllum africanum,Chrysophyllum africanum A.DC.,361893,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240832,55810,1079,TRST001,B,out,Ad,84,trst 01,126,NA,Chrysophyllum,Magnoliopsida,Sapotaceae,africanum,NA,NA,Chrysophyllum africanum,Chrysophyllum africanum A.DC.,361894,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240833,22681,1079,TRST001,C,in,Ado,1,trst 11,57,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361895,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240834,2210,1079,TRST001,C,in,Ado,2,trst 02,50,NA,Craterispermum,Magnoliopsida,Rubiaceae,cerinanthum,NA,NA,Craterispermum cerinanthum,Craterispermum cerinanthum Hiern,361896,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240835,2210,1079,TRST001,C,in,Ado,3,trst 02,7.9,NA,Craterispermum,Magnoliopsida,Rubiaceae,cerinanthum,NA,NA,Craterispermum cerinanthum,Craterispermum cerinanthum Hiern,361897,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240836,2210,1079,TRST001,C,in,Ado,4,trst 02,30,NA,Craterispermum,Magnoliopsida,Rubiaceae,cerinanthum,NA,NA,Craterispermum cerinanthum,Craterispermum cerinanthum Hiern,361898,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240837,22681,1079,TRST001,C,in,Ado,5,trst 11,5.2,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361899,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240838,22681,1079,TRST001,C,in,Ado,6,trst 11,8.2,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361900,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240839,1529,1079,TRST001,C,in,Ado,7,NA,18.2,NA,Rauvolfia,Magnoliopsida,Apocynaceae,vomitoria,NA,NA,Rauvolfia vomitoria,Rauvolfia vomitoria Afzel.,361901,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240840,22681,1079,TRST001,C,in,Ado,8,trst 11,12,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361902,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240841,1434,1079,TRST001,C,in,Ado,9,trst 03,5.7,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,361903,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240842,22681,1079,TRST001,C,in,Ado,10,trst 11,17.7,NA,Tabernaemontana,Magnoliopsida,Apocynaceae,stenosiphon,NA,NA,Tabernaemontana stenosiphon,Tabernaemontana stenosiphon Stapf,361904,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240843,3355,1079,TRST001,C,in,Ado,11,trst 10,6.5,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361905,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240844,3355,1079,TRST001,C,in,Ado,12,trst 10,10,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361906,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240845,351187,1079,TRST001,C,in,Ado,13,trst 07,62.2,NA,Greenwayodendron,Magnoliopsida,Annonaceae,sp.nov. Sao Tome,NA,NA,Greenwayodendron sp.nov. Sao Tome,Greenwayodendron sp.nov. Sao Tome,361907,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240846,3109,1079,TRST001,C,in,Ado,14,trst 31,10.5,NA,Harungana,Magnoliopsida,Hypericaceae,madagascariensis,NA,NA,Harungana madagascariensis,Harungana madagascariensis Lam. ex Poir.,361908,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240847,1434,1079,TRST001,C,in,Ado,15,trst 03,9.1,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,361909,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
240848,3355,1079,TRST001,C,in,Ado,16,trst 10,5.1,NA,Pseudagrostistachys,Magnoliopsida,Euphorbiaceae,africana,NA,NA,Pseudagrostistachys africana,Pseudagrostistachys africana (Müll.Arg.) Pax & K.Hoffm.,361910,7,10,2020,0.29245,6.60659,Laura Benitez,Morro claudino- Caminho fugido,São Tomé,NA
